Date,east,north,vertical,e_std,n_std,v_std
2007-11-11,604.191,405.491,868.4119999999999,0.708,0.866,2.9610000000000003
2007-11-12,605.6310000000001,406.798,870.418,0.7110000000000001,0.876,3.043
2007-11-13,604.9219999999999,405.734,869.063,0.707,0.867,2.92
2007-11-14,606.912,404.791,863.782,0.708,0.862,2.9619999999999997
2007-11-15,604.505,406.62199999999996,871.155,0.708,0.866,2.956
2007-11-16,604.341,406.345,871.9010000000001,0.7020000000000001,0.867,2.926
2007-11-17,604.4739999999999,406.798,868.42,0.705,0.867,2.9499999999999997
2007-11-18,605.4150000000001,405.891,869.585,0.716,0.856,2.983
2007-11-19,606.162,407.346,862.7810000000001,0.7110000000000001,0.875,2.987
2007-11-20,604.6519999999999,406.702,862.043,0.719,0.868,2.9949999999999997
2007-11-21,605.1410000000001,406.35900000000004,866.908,0.7060000000000001,0.865,2.9229999999999996
2007-11-22,606.9590000000001,405.04699999999997,862.204,0.7150000000000001,0.866,2.942
2007-11-23,607.99,406.84700000000004,871.2429999999999,0.74,0.871,3.034
2007-11-24,605.816,405.80899999999997,868.402,0.746,0.869,3.078
2007-11-25,605.553,405.212,868.583,0.726,0.8630000000000001,3.063
2007-11-26,606.7869999999999,405.977,866.158,0.721,0.8720000000000001,2.989
2007-11-27,604.601,406.46700000000004,867.326,0.721,0.87,2.978
2007-11-28,604.799,405.944,866.688,0.718,0.871,2.963
2007-11-29,605.3770000000001,405.929,868.49,0.7240000000000001,0.877,3.035
2007-11-30,603.6629999999999,406.49600000000004,869.856,0.7200000000000001,0.867,3.004
2007-12-01,605.459,405.716,873.9599999999999,0.728,0.873,3.034
2007-12-02,605.659,406.127,871.039,0.7200000000000001,0.871,2.984
2007-12-03,606.678,407.949,867.266,0.731,0.902,3.061
2007-12-04,607.294,407.479,868.702,0.744,0.886,3.157
2007-12-05,604.264,406.097,863.4929999999999,0.739,0.869,3.053
2007-12-06,606.349,408.563,870.19,0.735,0.873,3.063
2007-12-07,603.52,410.048,871.659,0.759,0.895,3.162
2007-12-08,604.4159999999999,408.20099999999996,871.9200000000001,0.723,0.873,2.947
2007-12-09,604.0640000000001,406.257,869.7629999999999,0.726,0.879,3.0149999999999997
2007-12-10,603.8050000000001,408.539,870.6429999999999,0.7150000000000001,0.866,2.917
2007-12-11,604.109,408.581,872.056,0.723,0.866,2.974
2007-12-12,603.903,407.485,868.502,0.737,0.903,3.053
2007-12-13,604.133,406.981,864.908,0.73,0.887,3.006
2007-12-14,604.1560000000001,407.471,870.635,0.721,0.883,2.976
2007-12-15,604.9630000000001,406.98,869.206,0.718,0.894,2.963
2007-12-16,603.2579999999999,407.189,871.02,0.713,0.876,2.9619999999999997
2007-12-17,603.75,407.918,875.193,0.732,0.892,3.023
2007-12-18,604.3420000000001,411.48699999999997,874.799,0.735,0.906,3.036
2007-12-19,606.712,410.72700000000003,861.1189999999999,0.739,0.909,3.048
2007-12-20,604.0029999999999,407.534,871.214,0.739,0.895,3.093
2007-12-21,601.8449999999999,405.997,867.7080000000001,0.726,0.9,2.993
2007-12-22,601.66,403.853,861.838,0.731,0.903,3.016
2007-12-23,603.682,405.85900000000004,865.996,0.7290000000000001,0.912,3.058
2007-12-24,603.1220000000001,405.113,864.993,0.736,0.912,3.048
2007-12-25,600.7679999999999,406.37,870.6030000000001,0.726,0.907,3.0309999999999997
2007-12-26,601.9870000000001,406.61199999999997,873.615,0.721,0.895,2.999
2007-12-27,601.3340000000001,406.529,870.321,0.7290000000000001,0.921,3.1029999999999998
2007-12-28,603.857,409.66700000000003,871.565,0.721,0.9079999999999999,3.0469999999999997
2007-12-29,607.6080000000001,411.472,875.202,0.73,0.92,3.0860000000000003
2007-12-30,604.746,409.02,865.5899999999999,0.746,0.9269999999999999,3.13
2007-12-31,605.226,408.506,864.7470000000001,0.714,0.885,2.9499999999999997
2008-01-01,605.205,409.41499999999996,866.79,0.712,0.893,2.968
2008-01-02,604.7860000000001,408.507,869.836,0.6980000000000001,0.887,2.922
2008-01-03,605.5540000000001,407.235,875.891,0.6970000000000001,0.8899999999999999,2.948
2008-01-04,604.734,407.979,874.2429999999999,0.7060000000000001,0.894,2.976
2008-01-05,604.5970000000001,401.249,873.9780000000001,0.722,0.8989999999999999,2.971
2008-01-06,605.6550000000001,402.51,875.709,0.7380000000000001,0.909,3.0010000000000003
2008-01-07,607.004,403.753,870.788,0.735,0.878,2.991
2008-01-08,602.756,405.842,871.206,0.753,0.924,3.136
2008-01-09,602.8299999999999,405.954,867.76,0.739,0.911,3.056
2008-01-10,601.826,407.039,861.045,0.737,0.894,3.044
2008-01-11,601.268,407.16799999999995,858.3349999999999,0.726,0.891,2.951
2008-01-12,603.478,407.149,865.6949999999999,0.726,0.888,2.903
2008-01-13,604.205,407.052,865.555,0.7240000000000001,0.895,2.9949999999999997
2008-01-14,604.213,407.048,865.644,0.7150000000000001,0.883,2.9650000000000003
2008-01-15,605.4770000000001,407.72,860.636,0.731,0.878,3.044
2008-01-16,603.305,408.28999999999996,865.933,0.73,0.893,3.0140000000000002
2008-01-17,602.504,406.62399999999997,868.0020000000001,0.721,0.893,2.97
2008-01-18,604.527,407.018,866.6709999999999,0.739,0.889,2.977
2008-01-19,605.3720000000001,408.448,864.863,0.728,0.889,3.0010000000000003
2008-01-20,605.724,407.846,869.1020000000001,0.722,0.885,2.935
2008-01-21,604.776,408.10400000000004,869.149,0.708,0.867,2.931
2008-01-22,606.676,407.292,866.2370000000001,0.694,0.8630000000000001,2.833
2008-01-23,605.624,408.12,864.952,0.704,0.8720000000000001,2.937
2008-01-24,605.8149999999999,407.903,870.784,0.703,0.869,2.915
2008-01-25,605.034,407.342,866.139,0.7020000000000001,0.861,2.887
2008-01-26,606.64,406.751,863.0100000000001,0.712,0.878,2.9
2008-01-27,606.873,407.167,873.394,0.735,0.892,3.016
2008-01-28,607.778,408.718,870.7819999999999,0.719,0.873,2.948
2008-01-29,603.812,406.601,867.398,0.773,0.9129999999999999,3.178
2008-01-30,605.669,405.474,864.564,0.737,0.914,3.09
2008-01-31,606.177,405.497,860.031,0.699,0.861,2.8379999999999996
2008-02-01,605.9689999999999,405.577,859.9630000000001,0.719,0.873,2.951
2008-02-02,606.4119999999999,407.50199999999995,858.039,0.7010000000000001,0.864,2.872
2008-02-03,606.548,404.57,863.192,0.7020000000000001,0.866,2.9229999999999996
2008-02-04,604.957,406.592,858.3190000000001,0.707,0.867,2.881
2008-02-05,603.821,406.169,866.0989999999999,0.722,0.877,2.928
2008-02-06,604.178,408.02500000000003,859.041,0.73,0.885,2.904
2008-02-07,605.443,408.252,860.571,0.722,0.874,2.99
2008-02-08,606.534,407.306,864.108,0.69,0.862,2.84
2008-02-09,606.12,407.49800000000005,861.461,0.707,0.8720000000000001,2.872
2008-02-10,606.289,407.476,862.037,0.71,0.865,2.851
2008-02-11,604.836,407.916,859.873,0.7,0.862,2.843
2008-02-12,606.178,407.23900000000003,864.165,0.6980000000000001,0.867,2.862
2008-02-13,604.445,407.103,864.831,0.7020000000000001,0.868,2.869
2008-02-14,603.365,406.839,864.548,0.705,0.874,2.963
2008-02-15,604.035,406.877,861.504,0.721,0.883,2.904
2008-02-16,603.1039999999999,405.935,865.6949999999999,0.6980000000000001,0.87,2.857
2008-02-17,604.916,406.707,866.5659999999999,0.69,0.859,2.85
2008-02-18,603.934,405.625,861.632,0.7020000000000001,0.862,2.868
2008-02-19,603.8480000000001,405.34700000000004,860.863,0.695,0.871,2.891
2008-02-20,604.3159999999999,404.147,861.504,0.704,0.876,2.941
2008-02-21,603.1750000000001,404.995,865.4770000000001,0.703,0.866,2.884
2008-02-22,604.368,406.113,860.953,0.7010000000000001,0.8630000000000001,2.919
2008-02-23,602.21,404.70099999999996,865.6850000000001,0.699,0.855,2.878
2008-02-24,605.054,405.92499999999995,864.587,0.71,0.86,2.928
2008-02-25,606.862,406.771,860.075,0.7150000000000001,0.868,2.971
2008-02-26,603.355,402.57,857.1750000000001,0.7010000000000001,0.858,2.8800000000000003
2008-02-27,603.523,404.733,858.501,0.705,0.87,2.955
2008-02-28,603.598,404.089,855.6700000000001,0.7110000000000001,0.8630000000000001,2.944
2008-02-29,602.5390000000001,405.012,861.9369999999999,0.707,0.862,2.932
2008-03-01,601.641,405.579,868.231,0.723,0.885,2.98
2008-03-02,602.619,408.704,862.472,0.703,0.8720000000000001,2.897
2008-03-03,601.6049999999999,405.005,858.82,0.699,0.87,2.915
2008-03-04,602.63,406.07,858.518,0.7150000000000001,0.877,2.9859999999999998
2008-03-05,603.14,405.334,860.1379999999999,0.746,0.887,3.032
2008-03-06,602.993,404.724,857.707,0.703,0.868,2.8939999999999997
2008-03-07,603.643,405.203,862.11,0.712,0.871,2.975
2008-03-08,602.9499999999999,404.16999999999996,861.518,0.709,0.868,2.9290000000000003
2008-03-09,602.511,402.49800000000005,861.971,0.712,0.869,2.955
2008-03-10,601.432,404.54699999999997,853.938,0.709,0.886,3.019
2008-03-11,602.1600000000001,404.457,858.923,0.713,0.879,2.978
2008-03-12,600.15,403.88,860.346,0.709,0.884,2.9650000000000003
2008-03-13,599.168,403.962,866.749,0.7290000000000001,0.894,3.111
2008-03-14,600.09,404.834,862.281,0.713,0.885,2.971
2008-03-15,605.225,405.872,854.4699999999999,0.707,0.8899999999999999,2.974
2008-03-16,602.85,405.961,854.6610000000001,0.713,0.896,2.988
2008-03-17,602.0600000000001,405.78799999999995,861.924,0.755,0.9079999999999999,3.1159999999999997
2008-03-18,601.409,403.491,854.178,0.744,0.897,3.064
