Date,east,north,vertical,e_std,n_std,v_std
2006-01-01,,,,,,
2006-01-02,,,,,,
2006-01-03,,,,,,
2006-01-04,,,,,,
2006-01-05,,,,,,
2006-01-06,,,,,,
2006-01-07,,,,,,
2006-01-08,,,,,,
2006-01-09,,,,,,
2006-01-10,,,,,,
2006-01-11,,,,,,
2006-01-12,,,,,,
2006-01-13,,,,,,
2006-01-14,,,,,,
2006-01-15,,,,,,
2006-01-16,,,,,,
2006-01-17,,,,,,
2006-01-18,,,,,,
2006-01-19,,,,,,
2006-01-20,,,,,,
2006-01-21,,,,,,
2006-01-22,,,,,,
2006-01-23,,,,,,
2006-01-24,,,,,,
2006-01-25,,,,,,
2006-01-26,,,,,,
2006-01-27,,,,,,
2006-01-28,,,,,,
2006-01-29,,,,,,
2006-01-30,,,,,,
2006-01-31,,,,,,
2006-02-01,,,,,,
2006-02-02,,,,,,
2006-02-03,,,,,,
2006-02-04,,,,,,
2006-02-05,,,,,,
2006-02-06,,,,,,
2006-02-07,,,,,,
2006-02-08,,,,,,
2006-02-09,,,,,,
2006-02-10,,,,,,
2006-02-11,,,,,,
2006-02-12,,,,,,
2006-02-13,,,,,,
2006-02-14,,,,,,
2006-02-15,,,,,,
2006-02-16,,,,,,
2006-02-17,,,,,,
2006-02-18,,,,,,
2006-02-19,,,,,,
2006-02-20,,,,,,
2006-02-21,,,,,,
2006-02-22,,,,,,
2006-02-23,,,,,,
2006-02-24,,,,,,
2006-02-25,,,,,,
2006-02-26,,,,,,
2006-02-27,,,,,,
2006-02-28,,,,,,
2006-03-01,,,,,,
2006-03-02,,,,,,
2006-03-03,,,,,,
2006-03-04,,,,,,
2006-03-05,,,,,,
2006-03-06,,,,,,
2006-03-07,,,,,,
2006-03-08,,,,,,
2006-03-09,,,,,,
2006-03-10,,,,,,
2006-03-11,,,,,,
2006-03-12,,,,,,
2006-03-13,,,,,,
2006-03-14,,,,,,
2006-03-15,,,,,,
2006-03-16,,,,,,
2006-03-17,,,,,,
2006-03-18,,,,,,
2006-03-19,,,,,,
2006-03-20,,,,,,
2006-03-21,,,,,,
2006-03-22,,,,,,
2006-03-23,,,,,,
2006-03-24,,,,,,
2006-03-25,,,,,,
2006-03-26,,,,,,
2006-03-27,,,,,,
2006-03-28,,,,,,
2006-03-29,,,,,,
2006-03-30,,,,,,
2006-03-31,,,,,,
2006-04-01,,,,,,
2006-04-02,,,,,,
2006-04-03,,,,,,
2006-04-04,,,,,,
2006-04-05,,,,,,
2006-04-06,,,,,,
2006-04-07,,,,,,
2006-04-08,,,,,,
2006-04-09,,,,,,
2006-04-10,,,,,,
2006-04-11,,,,,,
2006-04-12,,,,,,
2006-04-13,,,,,,
2006-04-14,,,,,,
2006-04-15,,,,,,
2006-04-16,,,,,,
2006-04-17,,,,,,
2006-04-18,,,,,,
2006-04-19,,,,,,
2006-04-20,,,,,,
2006-04-21,,,,,,
2006-04-22,,,,,,
2006-04-23,,,,,,
2006-04-24,,,,,,
2006-04-25,,,,,,
2006-04-26,,,,,,
2006-04-27,,,,,,
2006-04-28,,,,,,
2006-04-29,,,,,,
2006-04-30,,,,,,
2006-05-01,,,,,,
2006-05-02,,,,,,
2006-05-03,,,,,,
2006-05-04,,,,,,
2006-05-05,,,,,,
2006-05-06,,,,,,
2006-05-07,,,,,,
2006-05-08,,,,,,
2006-05-09,,,,,,
2006-05-10,,,,,,
2006-05-11,,,,,,
2006-05-12,,,,,,
2006-05-13,,,,,,
2006-05-14,,,,,,
2006-05-15,,,,,,
2006-05-16,,,,,,
2006-05-17,,,,,,
2006-05-18,,,,,,
2006-05-19,,,,,,
2006-05-20,,,,,,
2006-05-21,,,,,,
2006-05-22,,,,,,
2006-05-23,,,,,,
2006-05-24,,,,,,
2006-05-25,,,,,,
2006-05-26,,,,,,
2006-05-27,,,,,,
2006-05-28,,,,,,
2006-05-29,,,,,,
2006-05-30,,,,,,
2006-05-31,,,,,,
2006-06-01,,,,,,
2006-06-02,,,,,,
2006-06-03,,,,,,
2006-06-04,,,,,,
2006-06-05,,,,,,
2006-06-06,,,,,,
2006-06-07,,,,,,
2006-06-08,,,,,,
2006-06-09,,,,,,
2006-06-10,,,,,,
2006-06-11,,,,,,
2006-06-12,,,,,,
2006-06-13,,,,,,
2006-06-14,,,,,,
2006-06-15,,,,,,
2006-06-16,,,,,,
2006-06-17,,,,,,
2006-06-18,,,,,,
2006-06-19,,,,,,
2006-06-20,,,,,,
2006-06-21,,,,,,
2006-06-22,,,,,,
2006-06-23,,,,,,
2006-06-24,,,,,,
2006-06-25,,,,,,
2006-06-26,,,,,,
2006-06-27,,,,,,
2006-06-28,,,,,,
2006-06-29,,,,,,
2006-06-30,,,,,,
2006-07-01,,,,,,
2006-07-02,,,,,,
2006-07-03,,,,,,
2006-07-04,,,,,,
2006-07-05,,,,,,
2006-07-06,,,,,,
2006-07-07,,,,,,
2006-07-08,,,,,,
2006-07-09,,,,,,
2006-07-10,,,,,,
2006-07-11,,,,,,
2006-07-12,,,,,,
2006-07-13,,,,,,
2006-07-14,,,,,,
2006-07-15,,,,,,
2006-07-16,,,,,,
2006-07-17,,,,,,
2006-07-18,,,,,,
2006-07-19,,,,,,
2006-07-20,,,,,,
2006-07-21,,,,,,
2006-07-22,,,,,,
2006-07-23,,,,,,
2006-07-24,,,,,,
2006-07-25,,,,,,
2006-07-26,,,,,,
2006-07-27,,,,,,
2006-07-28,,,,,,
2006-07-29,,,,,,
2006-07-30,,,,,,
2006-07-31,,,,,,
2006-08-01,,,,,,
2006-08-02,,,,,,
2006-08-03,,,,,,
2006-08-04,,,,,,
2006-08-05,,,,,,
2006-08-06,,,,,,
2006-08-07,,,,,,
2006-08-08,,,,,,
2006-08-09,,,,,,
2006-08-10,,,,,,
2006-08-11,,,,,,
2006-08-12,,,,,,
2006-08-13,,,,,,
2006-08-14,,,,,,
2006-08-15,,,,,,
2006-08-16,,,,,,
2006-08-17,,,,,,
2006-08-18,,,,,,
2006-08-19,,,,,,
2006-08-20,,,,,,
2006-08-21,,,,,,
2006-08-22,,,,,,
2006-08-23,,,,,,
2006-08-24,,,,,,
2006-08-25,,,,,,
2006-08-26,,,,,,
2006-08-27,,,,,,
2006-08-28,,,,,,
2006-08-29,,,,,,
2006-08-30,,,,,,
2006-08-31,,,,,,
2006-09-01,,,,,,
2006-09-02,,,,,,
2006-09-03,,,,,,
2006-09-04,,,,,,
2006-09-05,,,,,,
2006-09-06,,,,,,
2006-09-07,,,,,,
2006-09-08,,,,,,
2006-09-09,,,,,,
2006-09-10,,,,,,
2006-09-11,,,,,,
2006-09-12,,,,,,
2006-09-13,,,,,,
2006-09-14,,,,,,
2006-09-15,,,,,,
2006-09-16,,,,,,
2006-09-17,,,,,,
2006-09-18,,,,,,
2006-09-19,,,,,,
2006-09-20,,,,,,
2006-09-21,,,,,,
2006-09-22,,,,,,
2006-09-23,,,,,,
2006-09-24,,,,,,
2006-09-25,,,,,,
2006-09-26,,,,,,
2006-09-27,,,,,,
2006-09-28,,,,,,
2006-09-29,,,,,,
2006-09-30,,,,,,
2006-10-01,,,,,,
2006-10-02,,,,,,
2006-10-03,,,,,,
2006-10-04,,,,,,
2006-10-05,,,,,,
2006-10-06,,,,,,
2006-10-07,,,,,,
2006-10-08,,,,,,
2006-10-09,,,,,,
2006-10-10,,,,,,
2006-10-11,,,,,,
2006-10-12,,,,,,
2006-10-13,,,,,,
2006-10-14,,,,,,
2006-10-15,,,,,,
2006-10-16,,,,,,
2006-10-17,,,,,,
2006-10-18,,,,,,
2006-10-19,,,,,,
2006-10-20,,,,,,
2006-10-21,,,,,,
2006-10-22,,,,,,
2006-10-23,,,,,,
2006-10-24,,,,,,
2006-10-25,,,,,,
2006-10-26,,,,,,
2006-10-27,,,,,,
2006-10-28,,,,,,
2006-10-29,,,,,,
2006-10-30,,,,,,
2006-10-31,,,,,,
2006-11-01,,,,,,
2006-11-02,,,,,,
2006-11-03,,,,,,
2006-11-04,,,,,,
2006-11-05,,,,,,
2006-11-06,,,,,,
2006-11-07,,,,,,
2006-11-08,,,,,,
2006-11-09,,,,,,
2006-11-10,,,,,,
2006-11-11,,,,,,
2006-11-12,,,,,,
2006-11-13,,,,,,
2006-11-14,,,,,,
2006-11-15,,,,,,
2006-11-16,,,,,,
2006-11-17,,,,,,
2006-11-18,,,,,,
2006-11-19,,,,,,
2006-11-20,,,,,,
2006-11-21,,,,,,
2006-11-22,,,,,,
2006-11-23,,,,,,
2006-11-24,,,,,,
2006-11-25,,,,,,
2006-11-26,,,,,,
2006-11-27,,,,,,
2006-11-28,,,,,,
2006-11-29,,,,,,
2006-11-30,,,,,,
2006-12-01,,,,,,
2006-12-02,,,,,,
2006-12-03,,,,,,
2006-12-04,,,,,,
2006-12-05,,,,,,
2006-12-06,,,,,,
2006-12-07,,,,,,
2006-12-08,,,,,,
2006-12-09,,,,,,
2006-12-10,,,,,,
2006-12-11,,,,,,
2006-12-12,,,,,,
2006-12-13,,,,,,
2006-12-14,,,,,,
2006-12-15,,,,,,
2006-12-16,,,,,,
2006-12-17,,,,,,
2006-12-18,,,,,,
2006-12-19,,,,,,
2006-12-20,,,,,,
2006-12-21,,,,,,
2006-12-22,,,,,,
2006-12-23,,,,,,
2006-12-24,,,,,,
2006-12-25,,,,,,
2006-12-26,,,,,,
2006-12-27,,,,,,
2006-12-28,,,,,,
2006-12-29,,,,,,
2006-12-30,,,,,,
2006-12-31,,,,,,
2007-01-01,,,,,,
2007-01-02,,,,,,
2007-01-03,,,,,,
2007-01-04,,,,,,
2007-01-05,,,,,,
2007-01-06,,,,,,
2007-01-07,,,,,,
2007-01-08,,,,,,
2007-01-09,,,,,,
2007-01-10,,,,,,
2007-01-11,,,,,,
2007-01-12,,,,,,
2007-01-13,,,,,,
2007-01-14,,,,,,
2007-01-15,,,,,,
2007-01-16,,,,,,
2007-01-17,,,,,,
2007-01-18,,,,,,
2007-01-19,,,,,,
2007-01-20,,,,,,
2007-01-21,,,,,,
2007-01-22,,,,,,
2007-01-23,,,,,,
2007-01-24,,,,,,
2007-01-25,,,,,,
2007-01-26,,,,,,
2007-01-27,,,,,,
2007-01-28,,,,,,
2007-01-29,,,,,,
2007-01-30,,,,,,
2007-01-31,,,,,,
2007-02-01,,,,,,
2007-02-02,,,,,,
2007-02-03,,,,,,
2007-02-04,,,,,,
2007-02-05,,,,,,
2007-02-06,,,,,,
2007-02-07,,,,,,
2007-02-08,,,,,,
2007-02-09,,,,,,
2007-02-10,,,,,,
2007-02-11,,,,,,
2007-02-12,,,,,,
2007-02-13,,,,,,
2007-02-14,,,,,,
2007-02-15,,,,,,
2007-02-16,,,,,,
2007-02-17,,,,,,
2007-02-18,,,,,,
2007-02-19,,,,,,
2007-02-20,,,,,,
2007-02-21,,,,,,
2007-02-22,,,,,,
2007-02-23,,,,,,
2007-02-24,,,,,,
2007-02-25,,,,,,
2007-02-26,,,,,,
2007-02-27,,,,,,
2007-02-28,,,,,,
2007-03-01,,,,,,
2007-03-02,,,,,,
2007-03-03,,,,,,
2007-03-04,,,,,,
2007-03-05,,,,,,
2007-03-06,,,,,,
2007-03-07,,,,,,
2007-03-08,,,,,,
2007-03-09,,,,,,
2007-03-10,,,,,,
2007-03-11,,,,,,
2007-03-12,,,,,,
2007-03-13,,,,,,
2007-03-14,,,,,,
2007-03-15,,,,,,
2007-03-16,,,,,,
2007-03-17,,,,,,
2007-03-18,,,,,,
2007-03-19,,,,,,
2007-03-20,,,,,,
2007-03-21,,,,,,
2007-03-22,,,,,,
2007-03-23,,,,,,
2007-03-24,,,,,,
2007-03-25,,,,,,
2007-03-26,,,,,,
2007-03-27,,,,,,
2007-03-28,,,,,,
2007-03-29,,,,,,
2007-03-30,,,,,,
2007-03-31,,,,,,
2007-04-01,,,,,,
2007-04-02,,,,,,
2007-04-03,,,,,,
2007-04-04,,,,,,
2007-04-05,,,,,,
2007-04-06,,,,,,
2007-04-07,,,,,,
2007-04-08,,,,,,
2007-04-09,,,,,,
2007-04-10,,,,,,
2007-04-11,,,,,,
2007-04-12,,,,,,
2007-04-13,,,,,,
2007-04-14,,,,,,
2007-04-15,,,,,,
2007-04-16,,,,,,
2007-04-17,,,,,,
2007-04-18,,,,,,
2007-04-19,,,,,,
2007-04-20,,,,,,
2007-04-21,,,,,,
2007-04-22,,,,,,
2007-04-23,,,,,,
2007-04-24,,,,,,
2007-04-25,,,,,,
2007-04-26,,,,,,
2007-04-27,,,,,,
2007-04-28,,,,,,
2007-04-29,,,,,,
2007-04-30,,,,,,
2007-05-01,,,,,,
2007-05-02,,,,,,
2007-05-03,,,,,,
2007-05-04,,,,,,
2007-05-05,,,,,,
2007-05-06,,,,,,
2007-05-07,,,,,,
2007-05-08,,,,,,
2007-05-09,,,,,,
2007-05-10,,,,,,
2007-05-11,,,,,,
2007-05-12,,,,,,
2007-05-13,,,,,,
2007-05-14,,,,,,
2007-05-15,,,,,,
2007-05-16,,,,,,
2007-05-17,,,,,,
2007-05-18,,,,,,
2007-05-19,,,,,,
2007-05-20,,,,,,
2007-05-21,,,,,,
2007-05-22,,,,,,
2007-05-23,,,,,,
2007-05-24,,,,,,
2007-05-25,,,,,,
2007-05-26,,,,,,
2007-05-27,,,,,,
2007-05-28,,,,,,
2007-05-29,,,,,,
2007-05-30,,,,,,
2007-05-31,,,,,,
2007-06-01,,,,,,
2007-06-02,,,,,,
2007-06-03,,,,,,
2007-06-04,,,,,,
2007-06-05,,,,,,
2007-06-06,,,,,,
2007-06-07,,,,,,
2007-06-08,,,,,,
2007-06-09,,,,,,
2007-06-10,,,,,,
2007-06-11,,,,,,
2007-06-12,,,,,,
2007-06-13,,,,,,
2007-06-14,,,,,,
2007-06-15,,,,,,
2007-06-16,,,,,,
2007-06-17,,,,,,
2007-06-18,,,,,,
2007-06-19,,,,,,
2007-06-20,,,,,,
2007-06-21,,,,,,
2007-06-22,,,,,,
2007-06-23,,,,,,
2007-06-24,,,,,,
2007-06-25,,,,,,
2007-06-26,,,,,,
2007-06-27,,,,,,
2007-06-28,,,,,,
2007-06-29,,,,,,
2007-06-30,,,,,,
2007-07-01,,,,,,
2007-07-02,,,,,,
2007-07-03,,,,,,
2007-07-04,,,,,,
2007-07-05,,,,,,
2007-07-06,,,,,,
2007-07-07,,,,,,
2007-07-08,,,,,,
2007-07-09,,,,,,
2007-07-10,,,,,,
2007-07-11,,,,,,
2007-07-12,,,,,,
2007-07-13,,,,,,
2007-07-14,,,,,,
2007-07-15,,,,,,
2007-07-16,,,,,,
2007-07-17,,,,,,
2007-07-18,,,,,,
2007-07-19,,,,,,
2007-07-20,,,,,,
2007-07-21,,,,,,
2007-07-22,,,,,,
2007-07-23,,,,,,
2007-07-24,,,,,,
2007-07-25,,,,,,
2007-07-26,,,,,,
2007-07-27,,,,,,
2007-07-28,,,,,,
2007-07-29,,,,,,
2007-07-30,,,,,,
2007-07-31,,,,,,
2007-08-01,,,,,,
2007-08-02,,,,,,
2007-08-03,,,,,,
2007-08-04,,,,,,
2007-08-05,,,,,,
2007-08-06,,,,,,
2007-08-07,,,,,,
2007-08-08,,,,,,
2007-08-09,,,,,,
2007-08-10,,,,,,
2007-08-11,,,,,,
2007-08-12,,,,,,
2007-08-13,,,,,,
2007-08-14,,,,,,
2007-08-15,,,,,,
2007-08-16,,,,,,
2007-08-17,,,,,,
2007-08-18,,,,,,
2007-08-19,,,,,,
2007-08-20,,,,,,
2007-08-21,,,,,,
2007-08-22,,,,,,
2007-08-23,,,,,,
2007-08-24,,,,,,
2007-08-25,,,,,,
2007-08-26,,,,,,
2007-08-27,,,,,,
2007-08-28,,,,,,
2007-08-29,,,,,,
2007-08-30,,,,,,
2007-08-31,,,,,,
2007-09-01,,,,,,
2007-09-02,,,,,,
2007-09-03,,,,,,
2007-09-04,,,,,,
2007-09-05,,,,,,
2007-09-06,,,,,,
2007-09-07,,,,,,
2007-09-08,,,,,,
2007-09-09,,,,,,
2007-09-10,,,,,,
2007-09-11,,,,,,
2007-09-12,,,,,,
2007-09-13,,,,,,
2007-09-14,,,,,,
2007-09-15,,,,,,
2007-09-16,,,,,,
2007-09-17,,,,,,
2007-09-18,,,,,,
2007-09-19,,,,,,
2007-09-20,,,,,,
2007-09-21,,,,,,
2007-09-22,,,,,,
2007-09-23,,,,,,
2007-09-24,,,,,,
2007-09-25,,,,,,
2007-09-26,,,,,,
2007-09-27,,,,,,
2007-09-28,,,,,,
2007-09-29,,,,,,
2007-09-30,,,,,,
2007-10-01,,,,,,
2007-10-02,,,,,,
2007-10-03,,,,,,
2007-10-04,,,,,,
2007-10-05,,,,,,
2007-10-06,,,,,,
2007-10-07,,,,,,
2007-10-08,,,,,,
2007-10-09,,,,,,
2007-10-10,,,,,,
2007-10-11,,,,,,
2007-10-12,,,,,,
2007-10-13,,,,,,
2007-10-14,,,,,,
2007-10-15,,,,,,
2007-10-16,,,,,,
2007-10-17,,,,,,
2007-10-18,,,,,,
2007-10-19,,,,,,
2007-10-20,,,,,,
2007-10-21,,,,,,
2007-10-22,,,,,,
2007-10-23,,,,,,
2007-10-24,,,,,,
2007-10-25,,,,,,
2007-10-26,,,,,,
2007-10-27,,,,,,
2007-10-28,,,,,,
2007-10-29,,,,,,
2007-10-30,,,,,,
2007-10-31,,,,,,
2007-11-01,,,,,,
2007-11-02,,,,,,
2007-11-03,,,,,,
2007-11-04,,,,,,
2007-11-05,,,,,,
2007-11-06,,,,,,
2007-11-07,,,,,,
2007-11-08,,,,,,
2007-11-09,,,,,,
2007-11-10,,,,,,
2007-11-11,,,,,,
2007-11-12,,,,,,
2007-11-13,,,,,,
2007-11-14,,,,,,
2007-11-15,,,,,,
2007-11-16,,,,,,
2007-11-17,,,,,,
2007-11-18,,,,,,
2007-11-19,,,,,,
2007-11-20,,,,,,
2007-11-21,,,,,,
2007-11-22,,,,,,
2007-11-23,,,,,,
2007-11-24,,,,,,
2007-11-25,,,,,,
2007-11-26,,,,,,
2007-11-27,,,,,,
2007-11-28,,,,,,
2007-11-29,,,,,,
2007-11-30,,,,,,
2007-12-01,,,,,,
2007-12-02,,,,,,
2007-12-03,,,,,,
2007-12-04,,,,,,
2007-12-05,,,,,,
2007-12-06,,,,,,
2007-12-07,,,,,,
2007-12-08,,,,,,
2007-12-09,,,,,,
2007-12-10,,,,,,
2007-12-11,,,,,,
2007-12-12,,,,,,
2007-12-13,,,,,,
2007-12-14,,,,,,
2007-12-15,,,,,,
2007-12-16,,,,,,
2007-12-17,,,,,,
2007-12-18,,,,,,
2007-12-19,,,,,,
2007-12-20,,,,,,
2007-12-21,,,,,,
2007-12-22,,,,,,
2007-12-23,,,,,,
2007-12-24,,,,,,
2007-12-25,,,,,,
2007-12-26,,,,,,
2007-12-27,,,,,,
2007-12-28,,,,,,
2007-12-29,,,,,,
2007-12-30,,,,,,
2007-12-31,,,,,,
2008-01-01,,,,,,
2008-01-02,,,,,,
2008-01-03,,,,,,
2008-01-04,,,,,,
2008-01-05,,,,,,
2008-01-06,,,,,,
2008-01-07,,,,,,
2008-01-08,,,,,,
2008-01-09,,,,,,
2008-01-10,,,,,,
2008-01-11,,,,,,
2008-01-12,,,,,,
2008-01-13,,,,,,
2008-01-14,,,,,,
2008-01-15,,,,,,
2008-01-16,,,,,,
2008-01-17,,,,,,
2008-01-18,,,,,,
2008-01-19,,,,,,
2008-01-20,,,,,,
2008-01-21,,,,,,
2008-01-22,,,,,,
2008-01-23,,,,,,
2008-01-24,,,,,,
2008-01-25,,,,,,
2008-01-26,,,,,,
2008-01-27,,,,,,
2008-01-28,,,,,,
2008-01-29,,,,,,
2008-01-30,,,,,,
2008-01-31,,,,,,
2008-02-01,,,,,,
2008-02-02,,,,,,
2008-02-03,,,,,,
2008-02-04,,,,,,
2008-02-05,,,,,,
2008-02-06,,,,,,
2008-02-07,,,,,,
2008-02-08,,,,,,
2008-02-09,,,,,,
2008-02-10,,,,,,
2008-02-11,,,,,,
2008-02-12,,,,,,
2008-02-13,,,,,,
2008-02-14,,,,,,
2008-02-15,,,,,,
2008-02-16,,,,,,
2008-02-17,,,,,,
2008-02-18,,,,,,
2008-02-19,,,,,,
2008-02-20,,,,,,
2008-02-21,,,,,,
2008-02-22,,,,,,
2008-02-23,,,,,,
2008-02-24,,,,,,
2008-02-25,,,,,,
2008-02-26,,,,,,
2008-02-27,,,,,,
2008-02-28,,,,,,
2008-02-29,,,,,,
2008-03-01,,,,,,
2008-03-02,,,,,,
2008-03-03,,,,,,
2008-03-04,,,,,,
2008-03-05,,,,,,
2008-03-06,,,,,,
2008-03-07,,,,,,
2008-03-08,,,,,,
2008-03-09,,,,,,
2008-03-10,,,,,,
2008-03-11,,,,,,
2008-03-12,,,,,,
2008-03-13,,,,,,
2008-03-14,,,,,,
2008-03-15,,,,,,
2008-03-16,,,,,,
2008-03-17,,,,,,
2008-03-18,,,,,,
2008-03-19,,,,,,
2008-03-20,,,,,,
2008-03-21,,,,,,
2008-03-22,,,,,,
2008-03-23,,,,,,
2008-03-24,,,,,,
2008-03-25,,,,,,
2008-03-26,,,,,,
2008-03-27,,,,,,
2008-03-28,,,,,,
2008-03-29,,,,,,
2008-03-30,,,,,,
2008-03-31,,,,,,
2008-04-01,,,,,,
2008-04-02,,,,,,
2008-04-03,,,,,,
2008-04-04,,,,,,
2008-04-05,,,,,,
2008-04-06,,,,,,
2008-04-07,,,,,,
2008-04-08,,,,,,
2008-04-09,,,,,,
2008-04-10,,,,,,
2008-04-11,,,,,,
2008-04-12,,,,,,
2008-04-13,,,,,,
2008-04-14,,,,,,
2008-04-15,,,,,,
2008-04-16,,,,,,
2008-04-17,,,,,,
2008-04-18,,,,,,
2008-04-19,,,,,,
2008-04-20,,,,,,
2008-04-21,,,,,,
2008-04-22,,,,,,
2008-04-23,,,,,,
2008-04-24,,,,,,
2008-04-25,,,,,,
2008-04-26,,,,,,
2008-04-27,,,,,,
2008-04-28,,,,,,
2008-04-29,,,,,,
2008-04-30,,,,,,
2008-05-01,,,,,,
2008-05-02,,,,,,
2008-05-03,,,,,,
2008-05-04,,,,,,
2008-05-05,,,,,,
2008-05-06,,,,,,
2008-05-07,,,,,,
2008-05-08,,,,,,
2008-05-09,,,,,,
2008-05-10,,,,,,
2008-05-11,,,,,,
2008-05-12,,,,,,
2008-05-13,,,,,,
2008-05-14,,,,,,
2008-05-15,,,,,,
2008-05-16,,,,,,
2008-05-17,,,,,,
2008-05-18,,,,,,
2008-05-19,,,,,,
2008-05-20,,,,,,
2008-05-21,,,,,,
2008-05-22,,,,,,
2008-05-23,,,,,,
2008-05-24,,,,,,
2008-05-25,,,,,,
2008-05-26,,,,,,
2008-05-27,,,,,,
2008-05-28,,,,,,
2008-05-29,,,,,,
2008-05-30,,,,,,
2008-05-31,,,,,,
2008-06-01,,,,,,
2008-06-02,,,,,,
2008-06-03,,,,,,
2008-06-04,,,,,,
2008-06-05,,,,,,
2008-06-06,,,,,,
2008-06-07,,,,,,
2008-06-08,,,,,,
2008-06-09,,,,,,
2008-06-10,,,,,,
2008-06-11,,,,,,
2008-06-12,,,,,,
2008-06-13,,,,,,
2008-06-14,,,,,,
2008-06-15,,,,,,
2008-06-16,,,,,,
2008-06-17,,,,,,
2008-06-18,,,,,,
2008-06-19,,,,,,
2008-06-20,,,,,,
2008-06-21,,,,,,
2008-06-22,,,,,,
2008-06-23,,,,,,
2008-06-24,,,,,,
2008-06-25,,,,,,
2008-06-26,,,,,,
2008-06-27,,,,,,
2008-06-28,,,,,,
2008-06-29,,,,,,
2008-06-30,,,,,,
2008-07-01,,,,,,
2008-07-02,,,,,,
2008-07-03,,,,,,
2008-07-04,,,,,,
2008-07-05,,,,,,
2008-07-06,,,,,,
2008-07-07,,,,,,
2008-07-08,,,,,,
2008-07-09,,,,,,
2008-07-10,,,,,,
2008-07-11,,,,,,
2008-07-12,,,,,,
2008-07-13,,,,,,
2008-07-14,,,,,,
2008-07-15,,,,,,
2008-07-16,,,,,,
2008-07-17,,,,,,
2008-07-18,,,,,,
2008-07-19,,,,,,
2008-07-20,,,,,,
2008-07-21,,,,,,
2008-07-22,,,,,,
2008-07-23,,,,,,
2008-07-24,,,,,,
2008-07-25,,,,,,
2008-07-26,,,,,,
2008-07-27,,,,,,
2008-07-28,,,,,,
2008-07-29,,,,,,
2008-07-30,,,,,,
2008-07-31,,,,,,
2008-08-01,,,,,,
2008-08-02,,,,,,
2008-08-03,,,,,,
2008-08-04,,,,,,
2008-08-05,,,,,,
2008-08-06,,,,,,
2008-08-07,,,,,,
2008-08-08,,,,,,
2008-08-09,,,,,,
2008-08-10,,,,,,
2008-08-11,,,,,,
2008-08-12,,,,,,
2008-08-13,,,,,,
2008-08-14,,,,,,
2008-08-15,,,,,,
2008-08-16,,,,,,
2008-08-17,,,,,,
2008-08-18,,,,,,
2008-08-19,,,,,,
2008-08-20,,,,,,
2008-08-21,,,,,,
2008-08-22,,,,,,
2008-08-23,,,,,,
2008-08-24,,,,,,
2008-08-25,,,,,,
2008-08-26,,,,,,
2008-08-27,,,,,,
2008-08-28,,,,,,
2008-08-29,,,,,,
2008-08-30,,,,,,
2008-08-31,,,,,,
2008-09-01,,,,,,
2008-09-02,,,,,,
2008-09-03,,,,,,
2008-09-04,,,,,,
2008-09-05,,,,,,
2008-09-06,,,,,,
2008-09-07,,,,,,
2008-09-08,,,,,,
2008-09-09,,,,,,
2008-09-10,,,,,,
2008-09-11,,,,,,
2008-09-12,,,,,,
2008-09-13,,,,,,
2008-09-14,,,,,,
2008-09-15,,,,,,
2008-09-16,,,,,,
2008-09-17,,,,,,
2008-09-18,,,,,,
2008-09-19,284.34,732.5319999999999,125.267,0.673,0.939,2.919
2008-09-20,286.753,731.6129999999999,129.291,0.67,0.925,2.852
2008-09-21,279.385,729.857,120.139,0.679,0.939,2.918
2008-09-22,282.476,727.482,111.8779999999999,0.679,0.94,2.921
2008-09-23,281.514,732.333,127.62299999999999,0.669,0.924,2.8489999999999998
2008-09-24,282.523,732.556,131.599,0.669,0.923,2.851
2008-09-25,283.423,731.902,131.405,0.671,0.9269999999999999,2.9090000000000003
2008-09-26,282.862,733.462,127.15199999999999,0.671,0.9339999999999,2.882
2008-09-27,282.42,734.23,120.984,0.671,0.93,2.8800000000000003
2008-09-28,282.197,732.9989999999999,123.82300000000001,0.674,0.95,2.907
2008-09-29,282.974,734.7090000000001,126.57,0.6679999999999999,0.925,2.841
2008-09-30,283.023,733.549,122.644,0.662,0.925,2.8440000000000003
2008-10-01,282.217,732.383,125.528,0.6679999999999999,0.9199999999999,2.876
2008-10-02,284.197,732.411,132.0589999999999,0.674,0.9269999999999999,2.887
2008-10-03,282.76099999999997,731.024,123.78999999999999,0.6679999999999999,0.919,2.836
2008-10-04,284.52,732.534,132.193,0.665,0.9179999999999999,2.8379999999999996
2008-10-05,283.13499999999993,732.013,120.33099999999999,0.669,0.925,2.895
2008-10-06,282.549,731.479,127.42699999999991,0.6589999999999999,0.923,2.85
2008-10-07,282.997,731.681,127.76899999999999,0.67,0.9359999999999999,2.898
2008-10-08,282.5539999999999,733.0680000000001,127.457,0.6819999999999999,0.9279999999999,2.881
2008-10-09,282.118,732.456,125.671,0.6629999999999999,0.914,2.851
2008-10-10,285.2949999999999,732.653,115.63,0.6679999999999999,0.916,2.886
2008-10-11,284.6579999999999,734.032,123.393,0.661,0.9109999999999,2.827
2008-10-12,283.673,731.556,120.16199999999989,0.657,0.9109999999999,2.796
2008-10-13,282.109,730.881,121.40999999999991,0.6579999999999999,0.9309999999999999,2.837
2008-10-14,282.60599999999994,731.9010000000001,119.772,0.662,0.915,2.813
2008-10-15,282.615,732.0419999999999,121.4789999999999,0.6589999999999999,0.9269999999999999,2.8469999999999
